ticker,quarter,eps_beat,next_quarter_estimated,next_quarter_actual
MS,2019-Q3,1,1.11,1.27
MS,2019-Q4,1,1.0,1.3
MS,2020-Q1,0,1.17,1.01
MS,2020-Q2,1,1.11,1.96
MS,2020-Q3,1,1.26,1.66
MS,2020-Q4,1,1.26,1.81
MS,2021-Q1,1,1.71,2.19
MS,2021-Q2,1,1.65,1.85
MS,2021-Q3,1,1.67,1.98
MS,2021-Q4,1,1.92,2.01
MS,2022-Q1,1,1.69,2.02
MS,2022-Q2,0,1.54,1.39
MS,2022-Q3,0,1.51,1.47
MS,2022-Q4,0,1.28,1.26
MS,2023-Q1,1,1.65,1.7
MS,2023-Q2,1,1.17,1.24
MS,2023-Q3,1,1.29,1.38
MS,2023-Q4,0,1.03,0.85
MS,2024-Q1,1,1.66,2.02
MS,2024-Q2,1,1.66,1.82
MS,2024-Q3,1,1.58,1.88
MS,2024-Q4,1,1.69,2.22
MS,2025-Q1,1,2.19,2.6
MS,2025-Q2,1,1.96,2.13
MS,2025-Q3,1,2.11,2.8
MS,2025-Q4,1,2.45,2.68
MSFT,2001-Q3,1,0.2,0.22
MSFT,2001-Q4,1,0.22,0.25
MSFT,2002-Q1,0,0.25,0.25
MSFT,2002-Q2,0,0.21,0.21
MSFT,2002-Q3,1,0.21,0.28
MSFT,2002-Q4,1,0.23,0.27
MSFT,2003-Q1,1,0.23,0.26
MSFT,2003-Q2,0,0.23,0.23
MSFT,2003-Q3,1,0.29,0.3
MSFT,2003-Q4,1,0.3,0.34
MSFT,2004-Q1,1,0.29,0.34
MSFT,2004-Q2,1,0.24,0.25
MSFT,2004-Q3,1,0.25,0.27
MSFT,2004-Q4,1,0.29,0.32
MSFT,2005-Q1,0,0.28,0.23
MSFT,2005-Q2,1,0.28,0.34
MSFT,2005-Q3,1,0.3,0.31
MSFT,2005-Q4,0,0.33,0.33
MSFT,2006-Q1,0,0.33,0.29
MSFT,2006-Q2,0,0.31,0.28
MSFT,2006-Q3,1,0.31,0.35
MSFT,2006-Q4,1,0.23,0.26
MSFT,2007-Q1,1,0.46,0.5
MSFT,2007-Q2,0,0.33,0.31
MSFT,2007-Q3,1,0.39,0.45
MSFT,2007-Q4,1,0.46,0.5
MSFT,2008-Q1,1,0.44,0.47
MSFT,2008-Q2,0,0.47,0.46
MSFT,2008-Q3,1,0.47,0.48
MSFT,2008-Q4,0,0.49,0.47
MSFT,2009-Q1,0,0.39,0.33
MSFT,2009-Q2,1,0.6,0.74
MSFT,2010-Q2,1,0.47,0.51
MSFT,2010-Q3,1,0.55,0.62
MSFT,2010-Q4,1,0.69,0.77
MSFT,2011-Q1,1,0.55,0.61
MSFT,2011-Q2,1,0.58,0.69
MSFT,2011-Q3,0,0.68,0.68
MSFT,2011-Q4,1,0.75,0.78
MSFT,2012-Q1,1,0.58,0.6
MSFT,2012-Q2,0,0.13,-0.06
MSFT,2012-Q3,0,0.56,0.53
MSFT,2012-Q4,1,0.75,0.76
MSFT,2013-Q1,1,0.68,0.72
MSFT,2013-Q2,0,0.75,0.59
MSFT,2013-Q3,1,0.53,0.62
MSFT,2013-Q4,1,0.68,0.78
MSFT,2014-Q1,1,0.63,0.68
MSFT,2014-Q2,0,0.6,0.55
MSFT,2014-Q3,1,0.48,0.54
MSFT,2014-Q4,0,0.71,0.71
MSFT,2015-Q1,1,0.51,0.61
MSFT,2015-Q2,0,-0.39,-0.4
MSFT,2015-Q3,1,0.41,0.57
MSFT,2015-Q4,1,0.53,0.62
MSFT,2016-Q1,0,0.51,0.47
MSFT,2016-Q2,0,0.45,0.39
MSFT,2016-Q3,1,0.52,0.6
MSFT,2016-Q4,1,0.64,0.67
MSFT,2017-Q1,1,0.58,0.61
MSFT,2017-Q2,1,0.58,0.83
MSFT,2017-Q3,1,0.69,0.84
MSFT,2017-Q4,0,0.87,-0.82
MSFT,2018-Q1,1,0.85,0.95
MSFT,2018-Q2,1,1.08,1.14
MSFT,2018-Q3,1,0.97,1.14
MSFT,2018-Q4,0,1.1,1.08
MSFT,2019-Q1,1,1.0,1.14
MSFT,2019-Q2,1,1.21,1.71
MSFT,2019-Q3,1,1.24,1.38
MSFT,2019-Q4,1,1.32,1.51
MSFT,2020-Q1,1,1.27,1.4
MSFT,2020-Q2,1,1.37,1.46
MSFT,2020-Q3,1,1.54,1.82
MSFT,2020-Q4,1,1.64,2.03
MSFT,2021-Q1,1,1.77,2.03
MSFT,2021-Q2,1,1.93,2.17
MSFT,2021-Q3,1,2.07,2.71
MSFT,2021-Q4,1,2.32,2.48
MSFT,2022-Q1,1,2.19,2.22
MSFT,2022-Q2,0,2.3,2.23
MSFT,2022-Q3,1,2.29,2.35
MSFT,2022-Q4,0,2.27,2.2
MSFT,2023-Q1,1,2.24,2.45
MSFT,2023-Q2,1,2.55,2.69
MSFT,2023-Q3,1,2.65,2.99
MSFT,2023-Q4,1,2.77,2.93
MSFT,2024-Q1,1,2.83,2.94
MSFT,2024-Q2,1,2.93,2.95
MSFT,2024-Q3,1,3.11,3.3
MSFT,2024-Q4,1,3.1,3.23
MSFT,2025-Q1,1,3.22,3.46
MSFT,2025-Q2,1,3.38,3.65
MSFT,2025-Q3,1,3.66,3.72
MSFT,2025-Q4,1,3.85,5.16
MTB,2001-Q3,0,0.98,0.98
MTB,2001-Q4,1,1.0,1.05
MTB,2002-Q1,1,1.2,1.25
MTB,2002-Q2,1,1.25,1.26
MTB,2002-Q3,0,1.27,1.23
MTB,2002-Q4,1,1.32,1.33
MTB,2003-Q1,0,1.28,1.27
MTB,2003-Q2,1,1.24,1.27
MTB,2003-Q3,1,1.37,1.38
MTB,2003-Q4,0,1.4,1.36
MTB,2004-Q1,0,1.38,1.35
MTB,2004-Q2,1,1.45,1.63
MTB,2004-Q3,1,1.51,1.56
MTB,2004-Q4,1,1.59,1.62
MTB,2005-Q1,0,1.62,1.62
MTB,2005-Q2,1,1.65,1.69
MTB,2005-Q3,1,1.7,1.72
MTB,2005-Q4,1,1.75,1.78
MTB,2006-Q1,1,1.74,1.77
MTB,2006-Q2,1,1.81,1.89
MTB,2006-Q3,1,1.84,1.85
MTB,2006-Q4,0,1.88,1.88
MTB,2007-Q1,0,1.57,1.57
MTB,2007-Q2,1,1.85,1.92
MTB,2007-Q3,0,1.94,1.83
MTB,2007-Q4,0,1.75,1.52
MTB,2008-Q1,1,1.55,1.58
MTB,2008-Q2,1,1.5,1.53
MTB,2008-Q3,1,1.17,1.34
MTB,2008-Q4,1,1.1,1.16
MTB,2009-Q1,0,0.7,0.68
MTB,2009-Q2,1,0.59,0.79
MTB,2009-Q3,1,0.68,0.98
MTB,2009-Q4,1,0.86,1.04
MTB,2010-Q1,1,0.98,1.23
MTB,2010-Q2,1,1.28,1.46
MTB,2010-Q3,1,1.42,1.48
MTB,2010-Q4,0,1.47,1.45
MTB,2011-Q1,1,1.42,1.59
MTB,2011-Q2,1,1.56,2.42
MTB,2011-Q3,0,1.67,1.32
MTB,2011-Q4,0,1.52,1.04
MTB,2012-Q1,1,1.49,1.5
MTB,2012-Q2,1,1.68,1.71
MTB,2012-Q3,1,1.85,2.17
MTB,2012-Q4,0,2.16,2.16
MTB,2013-Q1,0,1.98,1.98
MTB,2013-Q2,1,2.09,2.17
MTB,2013-Q3,1,2.08,2.11
MTB,2013-Q4,0,1.92,1.74
MTB,2014-Q1,0,1.63,1.61
MTB,2014-Q2,1,1.9,1.98
MTB,2014-Q3,0,1.98,1.91
MTB,2014-Q4,0,1.94,1.92
MTB,2015-Q1,0,1.76,1.65
MTB,2015-Q2,1,1.98,1.99
MTB,2015-Q3,0,2.0,1.93
MTB,2015-Q4,1,1.97,2.05
MTB,2016-Q1,0,1.89,1.82
MTB,2016-Q2,0,2.07,2.03
MTB,2016-Q3,0,2.04,1.99
MTB,2016-Q4,0,2.03,1.98
MTB,2017-Q1,1,1.94,2.12
MTB,2017-Q2,1,2.25,2.35
MTB,2017-Q3,0,2.4,2.21
MTB,2017-Q4,1,2.4,2.66
MTB,2018-Q1,1,2.77,2.84
MTB,2018-Q2,1,3.16,3.25
MTB,2018-Q3,1,3.35,3.55
MTB,2018-Q4,1,3.5,3.73
MTB,2019-Q1,1,3.29,3.35
MTB,2019-Q2,0,3.68,3.61
MTB,2019-Q3,0,3.59,3.53
MTB,2019-Q4,1,3.46,3.64
MTB,2020-Q1,0,2.51,2.06
MTB,2020-Q2,0,1.86,1.7
MTB,2020-Q3,1,2.53,2.74
MTB,2020-Q4,1,3.04,3.51
MTB,2021-Q1,1,2.98,3.4
MTB,2021-Q2,0,3.54,3.49
MTB,2021-Q3,1,3.5,5.06
MTB,2021-Q4,1,3.26,3.49
MTB,2022-Q1,1,2.34,2.73
MTB,2022-Q2,0,3.15,3.12
MTB,2022-Q3,0,4.26,3.77
MTB,2022-Q4,1,4.44,4.51
MTB,2023-Q1,1,3.96,4.01
MTB,2023-Q2,1,4.03,4.11
MTB,2023-Q3,1,3.92,3.98
MTB,2023-Q4,0,3.67,3.6
MTB,2024-Q1,0,3.12,3.01
MTB,2024-Q2,1,3.49,3.79
MTB,2024-Q3,1,3.62,4.03
MTB,2024-Q4,1,3.74,3.77
MTB,2025-Q1,0,3.4,3.32
MTB,2025-Q2,1,4.01,4.24
MTB,2025-Q3,1,4.39,4.82
MTB,2025-Q4,1,4.47,4.67
NFLX,2008-Q2,0,0.01,0.01
NFLX,2008-Q4,0,0.01,0.01
NFLX,2009-Q2,0,0.01,0.01
NFLX,2009-Q3,0,0.01,0.01
NFLX,2009-Q4,0,0.01,0.01
NFLX,2010-Q1,0,0.01,0.01
NFLX,2010-Q2,0,0.01,0.01
NFLX,2010-Q3,0,0.01,0.01
NFLX,2010-Q4,0,0.01,0.01
NFLX,2011-Q1,0,0.02,0.02
NFLX,2011-Q2,0,0.02,0.02
NFLX,2011-Q3,1,0.01,0.02
NFLX,2011-Q4,0,0.01,0.01
NFLX,2013-Q2,0,0.01,0.01
NFLX,2013-Q3,0,0.01,0.01
NFLX,2013-Q4,0,0.01,0.01
NFLX,2014-Q1,0,0.01,0.01
NFLX,2014-Q2,0,0.02,0.02
NFLX,2014-Q3,0,0.01,0.01
NFLX,2014-Q4,0,0.01,0.01
NFLX,2015-Q1,0,0.01,0.01
NFLX,2015-Q3,0,0.01,0.01
NFLX,2016-Q3,0,0.01,0.01
NFLX,2016-Q4,1,0.01,0.02
NFLX,2017-Q1,0,0.04,0.04
NFLX,2017-Q2,0,0.02,0.02
NFLX,2017-Q3,0,0.03,0.03
NFLX,2017-Q4,0,0.04,0.04
NFLX,2018-Q1,0,0.06,0.06
NFLX,2018-Q2,1,0.08,0.09
NFLX,2018-Q3,1,0.07,0.09
NFLX,2018-Q4,1,0.02,0.03
NFLX,2019-Q1,1,0.06,0.08
NFLX,2019-Q2,0,0.06,0.06
NFLX,2019-Q3,1,0.1,0.15
NFLX,2019-Q4,1,0.05,0.13
NFLX,2020-Q1,0,0.16,0.16
NFLX,2020-Q2,0,0.18,0.16
NFLX,2020-Q3,0,0.21,0.17
NFLX,2020-Q4,0,0.14,0.12
NFLX,2021-Q1,1,0.3,0.38
NFLX,2021-Q2,0,0.32,0.3
NFLX,2021-Q3,1,0.26,0.32
NFLX,2021-Q4,1,0.08,0.13
NFLX,2022-Q1,1,0.29,0.35
NFLX,2022-Q2,1,0.29,0.32
NFLX,2022-Q3,1,0.21,0.31
NFLX,2022-Q4,0,0.05,0.01
NFLX,2023-Q1,0,0.29,0.29
NFLX,2023-Q2,1,0.29,0.33
NFLX,2023-Q3,1,0.35,0.37
NFLX,2023-Q4,0,0.22,0.21
NFLX,2024-Q1,1,0.45,0.53
NFLX,2024-Q2,1,0.47,0.49
NFLX,2024-Q3,1,0.51,0.54
NFLX,2024-Q4,1,0.42,0.43
NFLX,2025-Q1,1,0.57,0.66
NFLX,2025-Q2,1,0.7,0.72
NFLX,2025-Q3,0,0.7,0.59
NFLX,2025-Q4,1,0.55,0.56
NOW,2012-Q3,1,-0.02,-0.01
NOW,2013-Q2,0,-0.01,-0.01
NOW,2014-Q1,0,-0.02,-0.02
NOW,2014-Q2,0,-0.01,-0.01
NOW,2015-Q3,1,0.02,0.03
NOW,2015-Q4,1,0.02,0.04
NOW,2016-Q1,1,0.01,0.02
NOW,2016-Q2,1,0.02,0.03
NOW,2016-Q3,1,0.04,0.05
NOW,2016-Q4,0,0.05,0.05
NOW,2017-Q1,1,0.03,0.05
NOW,2017-Q2,0,0.04,0.04
NOW,2017-Q3,1,0.06,0.08
NOW,2017-Q4,0,0.07,0.07
NOW,2018-Q1,1,0.07,0.11
NOW,2018-Q2,1,0.09,0.1
NOW,2018-Q3,1,0.12,0.14
NOW,2018-Q4,1,0.13,0.15
NOW,2019-Q1,1,0.11,0.13
NOW,2019-Q2,1,0.13,0.14
NOW,2019-Q3,1,0.18,0.2
NOW,2019-Q4,1,0.17,0.19
NOW,2020-Q1,1,0.19,0.21
NOW,2020-Q2,1,0.2,0.25
NOW,2020-Q3,1,0.21,0.24
NOW,2020-Q4,1,0.21,0.23
NOW,2021-Q1,1,0.27,0.3
NOW,2021-Q2,1,0.24,0.28
NOW,2021-Q3,1,0.28,0.31
NOW,2021-Q4,0,0.29,0.29
NOW,2022-Q1,1,0.34,0.35
NOW,2022-Q2,1,0.31,0.32
NOW,2022-Q3,1,0.37,0.39
NOW,2022-Q4,1,0.4,0.46
NOW,2023-Q1,1,0.41,0.47
NOW,2023-Q2,1,0.41,0.47
NOW,2023-Q3,1,0.51,0.58
NOW,2023-Q4,1,0.56,0.62
NOW,2024-Q1,1,0.63,0.68
NOW,2024-Q2,1,0.57,0.63
NOW,2024-Q3,1,0.69,0.74
NOW,2024-Q4,0,0.73,0.73
NOW,2025-Q1,1,0.77,0.81
NOW,2025-Q2,1,0.71,0.82
NOW,2025-Q3,1,0.85,0.96
NOW,2025-Q4,1,0.89,0.92
NVDA,2006-Q4,0,0.01,0.01
NVDA,2007-Q1,0,0.01,0.01
NVDA,2007-Q2,0,0.01,0.01
NVDA,2007-Q3,0,0.01,0.01
NVDA,2007-Q4,0,0.01,0.01
NVDA,2008-Q1,0,0.01,0.01
NVDA,2010-Q1,0,0.01,0.01
NVDA,2010-Q4,0,0.01,0.01
NVDA,2011-Q2,0,0.01,0.01
NVDA,2011-Q3,0,0.01,0.01
NVDA,2011-Q4,0,0.01,0.01
NVDA,2012-Q2,0,0.01,0.01
NVDA,2012-Q3,0,0.01,0.01
NVDA,2012-Q4,0,0.01,0.01
NVDA,2013-Q3,0,0.01,0.01
NVDA,2013-Q4,0,0.01,0.01
NVDA,2014-Q1,0,0.01,0.01
NVDA,2014-Q2,0,0.01,0.01
NVDA,2014-Q3,0,0.01,0.01
NVDA,2014-Q4,0,0.01,0.01
NVDA,2015-Q1,0,0.01,0.01
NVDA,2015-Q2,0,0.01,0.01
NVDA,2015-Q3,0,0.01,0.01
NVDA,2015-Q4,0,0.01,0.01
NVDA,2016-Q1,0,0.01,0.01
NVDA,2016-Q2,0,0.01,0.01
NVDA,2016-Q3,0,0.02,0.02
NVDA,2016-Q4,1,0.02,0.03
NVDA,2017-Q1,0,0.02,0.02
NVDA,2017-Q2,1,0.02,0.03
NVDA,2017-Q3,0,0.03,0.03
NVDA,2017-Q4,1,0.03,0.04
NVDA,2018-Q1,1,0.04,0.05
NVDA,2018-Q2,0,0.05,0.05
NVDA,2018-Q3,0,0.05,0.05
NVDA,2018-Q4,0,0.02,0.02
NVDA,2019-Q1,0,0.02,0.02
NVDA,2019-Q2,0,0.03,0.03
NVDA,2019-Q3,0,0.04,0.04
NVDA,2019-Q4,1,0.04,0.05
NVDA,2020-Q1,1,0.04,0.05
NVDA,2020-Q2,0,0.05,0.05
NVDA,2020-Q3,1,0.06,0.07
NVDA,2020-Q4,1,0.07,0.08
NVDA,2021-Q1,1,0.08,0.09
NVDA,2021-Q2,0,0.1,0.1
NVDA,2021-Q3,1,0.11,0.12
NVDA,2021-Q4,1,0.12,0.13
NVDA,2022-Q1,1,0.13,0.14
NVDA,2022-Q2,0,0.05,0.05
NVDA,2022-Q3,0,0.07,0.06
NVDA,2022-Q4,1,0.08,0.09
NVDA,2023-Q1,1,0.09,0.11
NVDA,2023-Q2,1,0.21,0.27
NVDA,2023-Q3,1,0.34,0.4
NVDA,2023-Q4,1,0.46,0.52
NVDA,2024-Q1,1,0.56,0.61
NVDA,2024-Q2,1,0.64,0.68
NVDA,2024-Q3,1,0.75,0.81
NVDA,2024-Q4,1,0.85,0.89
NVDA,2025-Q1,1,0.75,0.81
NVDA,2025-Q2,1,1.01,1.05
NVDA,2025-Q3,1,1.26,1.3
PNC,2001-Q3,0,1.06,1.05
PNC,2001-Q4,0,1.01,1.01
PNC,2002-Q1,1,1.08,1.11
PNC,2002-Q2,1,1.11,1.12
PNC,2002-Q3,0,1.03,1.0
PNC,2002-Q4,0,0.95,0.92
PNC,2003-Q1,0,0.93,0.92
PNC,2003-Q2,0,0.69,0.65
PNC,2003-Q3,1,0.96,1.0
PNC,2003-Q4,0,0.99,0.99
PNC,2004-Q1,1,0.98,0.99
PNC,2004-Q2,1,1.03,1.07
PNC,2004-Q3,1,1.02,1.06
PNC,2004-Q4,1,1.03,1.08
PNC,2005-Q1,1,1.1,1.24
PNC,2005-Q2,1,1.05,1.06
PNC,2005-Q3,1,1.05,1.24
PNC,2005-Q4,1,1.11,1.2
PNC,2006-Q1,1,1.18,1.19
PNC,2006-Q2,1,1.23,1.28
PNC,2006-Q3,1,2.59,5.01
PNC,2006-Q4,0,1.29,1.27
PNC,2007-Q1,1,1.31,1.38
PNC,2007-Q2,0,1.36,1.29
PNC,2007-Q3,0,1.34,1.19
PNC,2007-Q4,0,0.72,0.52
PNC,2008-Q1,0,1.31,1.09
PNC,2008-Q2,1,1.18,1.45
PNC,2008-Q3,1,0.68,0.71
PNC,2008-Q4,0,-0.46,-0.77
PNC,2009-Q1,1,0.39,1.03
PNC,2009-Q2,0,0.39,0.14
PNC,2009-Q3,1,0.31,1.0
PNC,2009-Q4,0,2.3,2.17
PNC,2010-Q1,1,0.55,0.66
PNC,2010-Q2,1,1.27,1.47
PNC,2010-Q3,1,1.38,1.56
PNC,2010-Q4,1,1.39,1.5
PNC,2011-Q1,1,1.39,1.57
PNC,2011-Q2,1,1.47,1.67
PNC,2011-Q3,1,1.49,1.55
PNC,2011-Q4,0,1.42,1.39
PNC,2012-Q1,1,1.35,1.44
PNC,2012-Q2,0,1.12,0.98
PNC,2012-Q3,1,1.59,1.64
PNC,2012-Q4,0,1.3,1.24
PNC,2013-Q1,1,1.54,1.78
PNC,2013-Q2,1,1.61,1.89
PNC,2013-Q3,1,1.62,1.79
PNC,2013-Q4,1,1.65,1.85
PNC,2014-Q1,1,1.67,1.82
PNC,2014-Q2,1,1.78,1.85
PNC,2014-Q3,1,1.71,1.79
PNC,2014-Q4,1,1.74,1.84
PNC,2015-Q1,0,1.71,1.69
PNC,2015-Q2,1,1.77,1.88
PNC,2015-Q3,1,1.79,1.9
PNC,2015-Q4,1,1.8,1.87
PNC,2016-Q1,0,1.7,1.68
PNC,2016-Q2,1,1.76,1.82
PNC,2016-Q3,1,1.78,1.84
PNC,2016-Q4,1,1.85,1.97
PNC,2017-Q1,1,1.83,1.96
PNC,2017-Q2,1,2.02,2.1
PNC,2017-Q3,1,2.13,2.16
PNC,2017-Q4,1,2.2,2.29
PNC,2018-Q1,0,2.43,2.43
PNC,2018-Q2,1,2.58,2.72
PNC,2018-Q3,1,2.72,2.88
PNC,2018-Q4,0,2.79,2.75
PNC,2019-Q1,0,2.62,2.61
PNC,2019-Q2,1,2.83,2.88
PNC,2019-Q3,1,2.81,2.94
PNC,2019-Q4,1,2.94,2.97
PNC,2020-Q1,0,2.14,1.95
PNC,2020-Q2,0,10.2,8.4
PNC,2020-Q3,1,2.13,3.39
PNC,2020-Q4,1,2.58,3.26
PNC,2021-Q1,1,2.76,4.1
PNC,2021-Q2,0,2.71,2.43
PNC,2021-Q3,1,3.61,3.75
PNC,2021-Q4,0,3.15,2.86
PNC,2022-Q1,1,2.78,3.29
PNC,2022-Q2,1,3.14,3.39
PNC,2022-Q3,1,3.7,3.78
PNC,2022-Q4,0,3.95,3.47
PNC,2023-Q1,1,3.64,3.98
PNC,2023-Q2,1,3.28,3.36
PNC,2023-Q3,1,3.11,3.6
PNC,2023-Q4,0,2.04,1.85
PNC,2024-Q1,1,2.99,3.1
PNC,2024-Q2,0,3.68,3.39
PNC,2024-Q3,1,3.32,3.49
PNC,2024-Q4,1,3.31,3.64
PNC,2025-Q1,1,3.39,3.51
PNC,2025-Q2,1,3.55,3.85
PNC,2025-Q3,1,4.04,4.35
PNC,2025-Q4,1,4.21,4.88
QCOM,2001-Q3,0,0.13,0.12
QCOM,2001-Q4,1,0.11,0.12
QCOM,2002-Q1,0,0.1,0.1
QCOM,2002-Q2,1,0.11,0.12
QCOM,2002-Q3,1,0.14,0.16
QCOM,2002-Q4,1,0.19,0.21
QCOM,2003-Q1,1,0.18,0.19
QCOM,2003-Q2,1,0.15,0.17
QCOM,2003-Q3,0,0.15,0.14
QCOM,2003-Q4,1,0.24,0.26
QCOM,2004-Q1,1,0.25,0.27
QCOM,2004-Q2,1,0.26,0.28
QCOM,2004-Q3,1,0.28,0.29
QCOM,2004-Q4,1,0.27,0.28
QCOM,2005-Q1,1,0.27,0.29
QCOM,2005-Q2,1,0.25,0.28
QCOM,2005-Q3,0,0.33,0.32
QCOM,2005-Q4,1,0.38,0.39
QCOM,2006-Q1,1,0.4,0.41
QCOM,2006-Q2,1,0.41,0.42
QCOM,2006-Q3,1,0.41,0.42
QCOM,2006-Q4,1,0.42,0.43
QCOM,2007-Q1,1,0.48,0.5
QCOM,2007-Q2,1,0.51,0.55
QCOM,2007-Q3,1,0.53,0.54
QCOM,2007-Q4,0,0.53,0.52
QCOM,2008-Q1,1,0.52,0.54
QCOM,2008-Q2,0,0.55,0.55
QCOM,2008-Q3,1,0.6,0.63
QCOM,2008-Q4,0,0.47,0.31
QCOM,2009-Q1,1,0.39,0.42
QCOM,2009-Q2,1,0.51,0.54
QCOM,2009-Q3,1,0.52,0.64
QCOM,2009-Q4,1,0.56,0.62
QCOM,2010-Q1,1,0.56,0.59
QCOM,2010-Q2,1,0.53,0.57
QCOM,2010-Q3,1,0.58,0.68
QCOM,2010-Q4,1,0.72,0.82
QCOM,2011-Q1,1,0.8,0.86
QCOM,2011-Q2,1,0.71,0.73
QCOM,2011-Q3,1,0.78,0.8
QCOM,2011-Q4,1,0.9,0.97
QCOM,2012-Q1,1,0.96,1.01
QCOM,2012-Q2,0,0.86,0.85
QCOM,2012-Q3,1,0.82,0.89
QCOM,2012-Q4,1,1.12,1.26
QCOM,2013-Q1,0,1.17,1.17
QCOM,2013-Q2,0,1.03,1.03
QCOM,2013-Q3,0,1.08,1.05
QCOM,2013-Q4,0,1.19,1.01
QCOM,2014-Q1,1,1.22,1.31
QCOM,2014-Q2,1,1.21,1.44
QCOM,2014-Q3,0,1.31,1.26
QCOM,2014-Q4,1,1.25,1.34
QCOM,2015-Q1,1,1.33,1.4
QCOM,2015-Q2,1,0.95,0.99
QCOM,2015-Q3,1,0.86,0.91
QCOM,2015-Q4,1,0.91,0.97
QCOM,2016-Q1,1,0.96,1.04
QCOM,2016-Q2,1,0.97,1.16
QCOM,2016-Q3,1,1.11,1.28
QCOM,2016-Q4,1,1.18,1.19
QCOM,2017-Q1,1,1.2,1.34
QCOM,2017-Q2,1,0.81,0.83
QCOM,2017-Q3,1,0.81,0.92
QCOM,2017-Q4,1,0.91,0.98
QCOM,2018-Q1,1,0.7,0.8
QCOM,2018-Q2,1,0.71,0.75
QCOM,2018-Q3,1,0.83,0.9
QCOM,2018-Q4,1,1.09,1.2
QCOM,2019-Q1,1,0.71,0.77
QCOM,2019-Q2,1,0.77,0.8
QCOM,2019-Q3,1,0.71,0.78
QCOM,2019-Q4,1,0.85,0.99
QCOM,2020-Q1,1,0.8,0.88
QCOM,2020-Q2,1,0.71,0.86
QCOM,2020-Q3,1,1.18,1.45
QCOM,2020-Q4,1,2.1,2.17
QCOM,2021-Q1,1,1.67,1.9
QCOM,2021-Q2,1,1.68,1.92
QCOM,2021-Q3,1,2.26,2.55
QCOM,2021-Q4,1,3.0,3.23
QCOM,2022-Q1,1,2.92,3.21
QCOM,2022-Q2,1,2.87,2.96
QCOM,2022-Q3,0,3.13,3.13
QCOM,2022-Q4,1,2.35,2.37
QCOM,2023-Q1,0,2.16,2.15
QCOM,2023-Q2,1,1.81,1.87
QCOM,2023-Q3,1,1.91,2.02
QCOM,2023-Q4,1,2.37,2.75
QCOM,2024-Q1,1,2.32,2.44
QCOM,2024-Q2,1,2.26,2.33
QCOM,2024-Q3,1,2.57,2.69
QCOM,2024-Q4,1,2.99,3.41
QCOM,2025-Q1,1,2.82,2.85
QCOM,2025-Q2,1,2.71,2.77
QCOM,2025-Q3,1,2.88,3.0
QCOM,2025-Q4,1,3.4,3.5
SHOP,2016-Q1,0,-0.01,-0.01
SHOP,2018-Q4,1,0.02,0.03
SHOP,2019-Q3,0,0.01,-0.03
SHOP,2019-Q4,1,0.02,0.04
SHOP,2020-Q1,1,-0.02,0.02
SHOP,2020-Q3,1,0.05,0.11
SHOP,2020-Q4,1,0.12,0.16
SHOP,2021-Q1,1,0.07,0.2
SHOP,2021-Q2,1,0.1,0.22
SHOP,2021-Q3,0,0.12,0.08
SHOP,2021-Q4,1,0.13,0.14
SHOP,2022-Q1,0,0.07,0.02
SHOP,2022-Q2,0,0.03,-0.03
SHOP,2022-Q3,1,-0.07,-0.02
SHOP,2022-Q4,1,-0.02,0.07
SHOP,2023-Q1,1,-0.04,0.01
SHOP,2023-Q2,1,0.05,0.14
SHOP,2023-Q3,1,0.14,0.24
SHOP,2023-Q4,1,0.3,0.34
SHOP,2024-Q1,1,0.17,0.2
SHOP,2024-Q2,1,0.2,0.26
SHOP,2024-Q3,1,0.18,0.64
SHOP,2024-Q4,1,0.43,0.44
SHOP,2025-Q1,0,0.17,-0.53
SHOP,2025-Q2,1,0.29,0.35
SHOP,2025-Q3,0,0.34,0.34
SHOP,2025-Q4,0,0.51,0.48
STT,2001-Q3,1,0.49,0.51
STT,2001-Q4,1,0.51,0.52
STT,2002-Q1,0,0.54,0.54
STT,2002-Q2,1,0.52,0.54
STT,2002-Q3,1,0.55,0.56
STT,2002-Q4,0,0.56,0.56
STT,2003-Q1,0,0.46,0.44
STT,2003-Q2,1,0.48,0.52
STT,2003-Q3,1,0.57,0.66
STT,2003-Q4,1,0.65,0.71
STT,2004-Q1,1,0.66,0.67
STT,2004-Q2,0,0.68,0.68
STT,2004-Q3,0,0.65,0.55
STT,2004-Q4,0,0.58,0.57
STT,2005-Q1,1,0.61,0.67
STT,2005-Q2,1,0.69,0.71
STT,2005-Q3,1,0.67,0.75
STT,2005-Q4,1,0.73,0.74
STT,2006-Q1,1,0.77,0.84
STT,2006-Q2,1,0.84,0.93
STT,2006-Q3,1,0.79,0.8
STT,2006-Q4,1,0.84,0.86
STT,2007-Q1,1,0.91,0.93
STT,2007-Q2,1,1.01,1.07
STT,2007-Q3,1,0.94,1.15
STT,2007-Q4,1,1.36,1.38
STT,2008-Q1,1,1.3,1.39
STT,2008-Q2,1,1.36,1.4
STT,2008-Q3,1,1.2,1.24
STT,2008-Q4,1,1.14,1.18
STT,2009-Q1,1,1.02,1.04
STT,2009-Q2,1,0.99,1.04
STT,2009-Q3,1,1.04,1.05
STT,2009-Q4,0,0.99,0.99
STT,2010-Q1,0,0.79,0.75
STT,2010-Q2,0,0.96,0.93
STT,2010-Q3,1,0.85,0.86
STT,2010-Q4,1,0.86,0.87
STT,2011-Q1,1,0.86,0.88
