feature,coef,model_id
pronoun_plural_ratio_zscore_qa,0.0006732198510018241,run_018
smog_index_pr,0.0,run_018
smog_index_qa,0.3065920937436411,run_018
words_per_sentence_pr,-0.4734773490449666,run_018
words_per_sentence_qa,0.0,run_018
words_per_sentence_zscore_pr,0.12402668784265755,run_018
words_per_sentence_zscore_qa,-0.11882087042409627,run_018
adverb_ratio_pr,0.13894933608485635,run_019
adverb_ratio_qa,-0.06775296364445921,run_019
adverb_ratio_zscore_pr,0.0699261024305596,run_019
adverb_ratio_zscore_qa,0.12044680044684768,run_019
automated_readability_pr,0.9910070796505107,run_019
automated_readability_qa,0.35225362353546835,run_019
coleman_liau_pr,-0.36262555492946785,run_019
coleman_liau_qa,0.0,run_019
dale_chall_pr,0.1787017900414703,run_019
dale_chall_qa,0.11647757294429549,run_019
flesch_ease_pr,0.0,run_019
flesch_ease_qa,0.018164378474598075,run_019
flesch_kincaid_pr,-0.27228088569082776,run_019
flesch_kincaid_qa,-1.0911006423294358,run_019
gunning_fog_pr,-0.402501909882012,run_019
gunning_fog_qa,0.0,run_019
lm_complexity_pr,-0.0854128376654256,run_019
lm_complexity_qa,0.1916842896967049,run_019
lm_constraining_pr,0.16523039787631824,run_019
lm_constraining_qa,0.03314990269707269,run_019
lm_litigious_pr,0.0812708513955135,run_019
lm_litigious_qa,0.3718813411548997,run_019
lm_litigious_zscore_pr,-0.1566051406138754,run_019
lm_litigious_zscore_qa,-0.04004403003744991,run_019
lm_modal_strong_pr,-0.2115297549596785,run_019
lm_modal_strong_qa,0.2014512919662893,run_019
lm_modal_strong_zscore_pr,0.0,run_019
lm_modal_strong_zscore_qa,0.08410272643529286,run_019
lm_modal_weak_pr,-0.2439778636331234,run_019
lm_modal_weak_qa,-0.44294908460120164,run_019
lm_modal_weak_zscore_pr,0.10985324674383332,run_019
lm_modal_weak_zscore_qa,0.14382197589182183,run_019
lm_negative_pr,-0.058490502999503174,run_019
lm_negative_qa,-0.0031829212468587925,run_019
lm_net_sentiment_pr,0.995723465434466,run_019
lm_net_sentiment_qa,0.0,run_019
lm_net_sentiment_zscore_pr,-0.08339571912277692,run_019
lm_net_sentiment_zscore_qa,0.1729838546315507,run_019
lm_polarity_pr,0.0,run_019
lm_polarity_qa,0.015921310479747323,run_019
lm_positive_pr,0.0,run_019
lm_positive_qa,0.0,run_019
lm_subjectivity_pr,0.0,run_019
lm_subjectivity_qa,0.0,run_019
lm_subjectivity_zscore_pr,-0.03378462835782916,run_019
lm_subjectivity_zscore_qa,-0.12292991759428956,run_019
lm_uncertainty_pr,0.5538244328203432,run_019
lm_uncertainty_qa,0.4464618402820037,run_019
lm_uncertainty_zscore_pr,-0.2531495829046708,run_019
lm_uncertainty_zscore_qa,0.0,run_019
n_sentences_pr,0.6086075127651155,run_019
n_sentences_qa,-0.5982242467254606,run_019
n_words_pr,-0.6700924736089378,run_019
n_words_qa,0.2688013536457692,run_019
pronoun_plural_ratio_pr,-0.07565262144870093,run_019
pronoun_plural_ratio_qa,-0.08785033522524464,run_019
pronoun_plural_ratio_zscore_pr,0.027517179280363704,run_019
pronoun_plural_ratio_zscore_qa,0.0330295888457978,run_019
smog_index_pr,0.1494112132044514,run_019
smog_index_qa,0.5561090263030394,run_019
words_per_sentence_pr,-0.5356820805425775,run_019
words_per_sentence_qa,0.0,run_019
words_per_sentence_zscore_pr,0.18792687608715483,run_019
words_per_sentence_zscore_qa,-0.16668194812398832,run_019
adverb_ratio_pr,0.16591485031333303,run_020
adverb_ratio_qa,-0.08350338856593073,run_020
adverb_ratio_zscore_pr,0.056428670729199985,run_020
adverb_ratio_zscore_qa,0.1399398180852383,run_020
automated_readability_pr,1.5603208038697627,run_020
automated_readability_qa,0.5930814545421795,run_020
coleman_liau_pr,-0.7213279266290679,run_020
coleman_liau_qa,-0.007435619746082306,run_020
dale_chall_pr,0.2226172487987612,run_020
dale_chall_qa,0.12531582420865356,run_020
flesch_ease_pr,-0.29187914217523603,run_020
flesch_ease_qa,-0.08345665854400128,run_020
flesch_kincaid_pr,-0.6885853736352316,run_020
flesch_kincaid_qa,-1.6462178419665625,run_020
gunning_fog_pr,-0.7437522742146883,run_020
gunning_fog_qa,0.35832122277192463,run_020
lm_complexity_pr,-0.09908893988477618,run_020
lm_complexity_qa,0.2068180752916249,run_020
lm_constraining_pr,0.17397049091257297,run_020
lm_constraining_qa,0.028532188424960633,run_020
lm_litigious_pr,0.09092275350835788,run_020
lm_litigious_qa,0.3756063254713073,run_020
lm_litigious_zscore_pr,-0.16625392810901354,run_020
lm_litigious_zscore_qa,-0.04393694820213066,run_020
lm_modal_strong_pr,-0.22443176843899773,run_020
lm_modal_strong_qa,0.22739791490431177,run_020
lm_modal_strong_zscore_pr,0.013132470859876828,run_020
lm_modal_strong_zscore_qa,0.07353193747128796,run_020
lm_modal_weak_pr,-0.2508309279762894,run_020
lm_modal_weak_qa,-0.466735420961519,run_020
lm_modal_weak_zscore_pr,0.11917270866673507,run_020
lm_modal_weak_zscore_qa,0.16064710013039465,run_020
lm_negative_pr,-0.046826096471853575,run_020
lm_negative_qa,-0.004872882934578353,run_020
lm_net_sentiment_pr,1.0445215007131834,run_020
lm_net_sentiment_qa,0.0,run_020
lm_net_sentiment_zscore_pr,-0.11227835486732324,run_020
lm_net_sentiment_zscore_qa,0.17758905133175495,run_020
lm_polarity_pr,0.012358091755017644,run_020
lm_polarity_qa,0.01906155174071371,run_020
lm_positive_pr,0.0,run_020
lm_positive_qa,0.0,run_020
lm_subjectivity_pr,0.0,run_020
lm_subjectivity_qa,0.0,run_020
lm_subjectivity_zscore_pr,-0.03769155848879678,run_020
lm_subjectivity_zscore_qa,-0.12642634343583314,run_020
lm_uncertainty_pr,0.5894239019338882,run_020
lm_uncertainty_qa,0.4792780661365488,run_020
lm_uncertainty_zscore_pr,-0.27049670464366843,run_020
lm_uncertainty_zscore_qa,-0.011089772190401631,run_020
n_sentences_pr,0.7352870108109673,run_020
n_sentences_qa,-0.7252089837158812,run_020
n_words_pr,-0.8107986701845147,run_020
n_words_qa,0.36587113658892556,run_020
pronoun_plural_ratio_pr,-0.12685737507502273,run_020
pronoun_plural_ratio_qa,-0.09999882379437591,run_020
pronoun_plural_ratio_zscore_pr,0.045728134459210056,run_020
pronoun_plural_ratio_zscore_qa,0.04762169253958278,run_020
smog_index_pr,0.41658370671112316,run_020
smog_index_qa,0.4386180239046961,run_020
words_per_sentence_pr,-0.6253199359538131,run_020
words_per_sentence_qa,-0.06158250211750432,run_020
words_per_sentence_zscore_pr,0.20974616226694243,run_020
words_per_sentence_zscore_qa,-0.1724814773217518,run_020
